PeopleInterested,audiobookPrice,author,category,ebookPrice,paperPrice,publisher,score,title
,"39,90",Laura Marshall,Kryminał,"29,90",,Filia,,Dawna znajoma 
10,,Małgorzata Kuźmińska,Kryminał,"31,92",,Wydawnictwo Dolnośląskie,,Mara 
18,"39,90",Marek Stelar,Kryminał,"29,90",,Filia,,Niewiadoma 
12,"34,99",Krzysztof Domaradzki,Kryminał,"34,99","39,99",Czarna Owca,,Detoks 
,"42,00",Natalie Daniels,Kryminał,"33,60",,Prószyński i S-ka,,Zbyt blisko 
10,"39,90",Leszek Herman,Kryminał,"35,90","44,90",Muza,,Latarnia umarłych 
,"44,90",Adam Widerski,Kryminał,"36,90",,Initium,,Odwyk 
,,Piotr Bojarski,Kryminał,"23,20",,Media Rodzina,,Trupów hurtowo trzech 
405,"36,90",Izabela Janiszewska,Kryminał,"29,90",,Czwarta Strona,,Wrzask 
49,,Joanna Dulewicz,Kryminał,"29,90",,Czwarta Strona,,Zakłamani 
24,,Hanna Greń,Kryminał,"32,90",,Replika,,Śmiertelne wyliczanki. Chodzi lisek koło drogi 
43,"39,90",Krzysztof Bochus,Kryminał,"38,00",,Skarpa Warszawska,,Boski Znak 
18,,Jess Ryder,Kryminał,"31,00",,Burda Książki,,Wszystkie nasze tajemnice 
99,,Simon Beckett,Kryminał,"34,99",,Czarna Owca,,David Hunter. Wołanie grobu 
,"37,50",Robert Harris,Kryminał,"33,50","39,51",Wydawnictwo Albatros,,Oficer i szpieg 
12,"34,90",Harlan Coben,Kryminał,"26,00","33,30",Wydawnictwo Albatros,,Obiecaj mi 
,"39,80",Sebastian Fitzek,Kryminał,"29,70",,Amber,,Lot 7A 
10,,Jorn Lier Horst,Kryminał,"27,90",,Smak Słowa,,Seria o komisarzu Williamie Wistingu. Gdy morze cichnie 
,"39,90",Ryszard Ćwirlej,Kryminał,"27,90","39,90",Czwarta Strona,,Tam ci będzie lepiej 
25,"14,90",Ryszard Ćwirlej,Kryminał,"31,89",,Muza,,Śliski interes 
36,"49,90",A. G. Riddle,Kryminał,"39,90",,Filia,,Pandemia 
15,"39,90",K.A. Tucker,Kryminał,"29,90",,Filia,,Przez niego zginę 
,,Magda Kuydowicz,Kryminał,"36,90",,Pascal,,Pozycja trupa 
39,"42,80",Vincent Kiesch,Kryminał,"39,80",,Amber,,Auris 
14,"29,00",Lisa Gardner,Kryminał,"31,50",,Sonia Draga,,Nie bój się 
,"29,95",Elżbieta Bielawska,Kryminał,"32,99",,,,Relikwiarz 
12,,Olga Rudnicka,Kryminał,"26,40",,Prószyński i S-ka,,Zacisze 13. Powrót 
,,Pierre Lemaitre,Kryminał,"27,90",,Muza,,Trzy dni i jedno życie 
10,,Jorn Lier Horst,Kryminał,"27,90",,Smak Słowa,,Seria o komisarzu Williamie Wistingu. Nocny człowiek 
83,"39,90",Eva Garcia Saenz de Urturi,Kryminał,"39,90",,Muza,,Cisza białego miasta 
11,"34,90",Harlan Coben,Kryminał,"33,00","34,49",Wydawnictwo Albatros,,Niewinny 
11,"27,00",Olga Rudnicka,Kryminał,"25,60","32,00",Prószyński i S-ka,,Fartowny pech 
,"38,00",Jo Jakeman,Kryminał,"30,40",,Prószyński i S-ka,,Zemsta trzech eks 
10,"34,90",Michał Larek,Kryminał,"27,90",,Czwarta Strona,,Furia 
,"39,90",Stefan Ahnhem,Kryminał,"31,90",,Marginesy,,Dziewiąty grób 
,,Piotr Górski,Kryminał,"24,99",,HarperCollins,,Kruk 
12,"33,00",Olga Rudnicka,Kryminał,"26,40",,Prószyński i S-ka,,Cichy wielbiciel 
,"39,99",Gillian McAllister,Kryminał,"32,00",,Prószyński i S-ka,,Nie mam więcej pytań 
,,Mads Peder Nordbo,Kryminał,"31,00",,Burda Książki,,Zimny strach 
,"36,90",Joanna Opiat-Bojarska,Kryminał,"29,90",,Czwarta Strona,,Gra o wszystko 
,,James Hazel,Kryminał,"29,90",,Filia,,Dom Jętki 
13,"39,90",Ryszard Ćwirlej,Kryminał,"31,90",,Czwarta Strona,,Pójdę twoim śladem 
136,,Wojciech Wójcik,Kryminał,"36,00",,Zysk i S-ka,,Himalaistka 
,"37,99",Jiří Březina,Kryminał,"32,00",,Wydawnictwo Afera,,Przedawnienie 
,"36,90",Przemysław Borkowski,Kryminał,"29,90","36,90",Czwarta Strona,,Zakładnik 
,,Jakub Ćwiek,Kryminał,"31,90",,Marginesy,,Bezpański. Ballada o byłym gliniarzu 
,"39,90",Lisa Jewell,Kryminał,"27,90",,Edipresse Książki,,Kiedy ciebie nie ma 
,"39,99",Chris McGeorge,Kryminał,"29,90",,Insignis,,Zgadnij kto 
,,Lisa Gardner,Kryminał,"31,00",,Sonia Draga,,Dziecięce koszmary 
30,"29,90",Jędrzej Pasierski,Kryminał,"27,90","34,90",Wydawnictwo Czarne,,Czerwony świt 
,"39,90",Robert Bryndza,Kryminał,"29,90",,Filia,,Mroczna toń 
12,"36,90",Małgorzata Rogala,Kryminał,"31,00",,Skarpa Warszawska,,Kiedyś Cię odnajdę 
,,Mads Peder Nordbo,Kryminał,"31,00",,Burda Książki,,Pustelnik 
,,McFadyen Cody,Kryminał,"29,90",,Filia,,Oblicze śmierci 
11,,Charlotte Link,Kryminał,"28,00",,Sonia Draga,,Ostatni ślad 
11,"36,90",Joanna Opiat-Bojarska,Kryminał,"29,90",,Czwarta Strona,,Niebezpieczna gra 
,"39,90",Marta Guzowska,Kryminał,"31,91",,Marginesy,,Raj 
10,,Grzegorz Kapla,Kryminał,"31,00",,Burda Książki,,Bezdech 
,"39,90",Ryszard Ćwirlej,Kryminał,"31,90","39,90",Czwarta Strona,,Tylko umarli wiedzą 
,"39,90",Belinda Bauer,Kryminał,"31,90",,Muza,,Martwa jesteś piękna 
,"39,90",Lina Bengtsdotter,Kryminał,"31,00",,Burda Książki,,Annabelle 
41,"34,90",Maciej Siembieda,Kryminał,"34,90",,Wielka Litera,,444 
17,"39,90",Krzysztof A. Zajas,Kryminał,"31,90",,Marginesy,,Wiatraki 
,"37,90",Jacek Ostrowski,Kryminał,"32,00",,Skarpa Warszawska,,Sarkofag 
,,Robert Dugoni,Kryminał,"29,90",,Wydawnictwo Albatros,,Na polanie wisielców 
11,,Hanna Greń,Kryminał,"26,90",,Replika,,Jak kamień w wodę. Polowanie na Pliszkę 
,"14,90",Ryszard Ćwirlej,Kryminał,"31,90",,Czwarta Strona,,Już nikogo nie słychać 
,"41,90",Marisha Pessl,Kryminał,"35,90",,Wydawnictwo Albatros,,Nocny film 
,,Jorn Lier Horst,Kryminał,"27,90",,Smak Słowa,,Seria o komisarzu Williamie Wistingu. Jaskiniowiec 
28,,Hanna Greń,Kryminał,"29,90",,Replika,,W Trójkącie Beskidzkim. Uśpione królowe 
,"36,90",Przemysław Borkowski,Kryminał,"29,90","36,90",Czwarta Strona,,Niedobry pasterz 
,,Jorn Lier Horst,Kryminał,"27,90",,Smak Słowa,,Seria o komisarzu Williamie Wistingu. Psy gończe 
,,Wojciech Nerkowski,Kryminał,"29,90",,Filia,,Przecięcie 
12,"39,90",Krzysztof A. Zajas,Kryminał,"31,91",,Marginesy,,Skowyt nocy 
,,Mariusz Czubaj,Kryminał,"29,90",,Wydawnictwo Albatros,,R.I.P 
19,"39,90",Ryszard Ćwirlej,Kryminał,"31,90",,Muza,,Milczenie jest srebrem 
,"38,00",Charlotte Link,Kryminał,"31,50",,Sonia Draga,,Wielbiciel 
,"44,90",Aleksandra Marinina,Kryminał,"35,90",,Czwarta Strona,,Śmierć nadeszła wczoraj 
,,Agnieszka Lingas-Łoniewska,Kryminał,"28,00",,Novae Res,,Piętno Midasa 
,,M. L. Longworth,Kryminał,"27,90",,Smak Słowa,,Verlaque i Bonnet na tropie. Śmierć w Château Bremont 
,"42,00",Jeffery Deaver,Kryminał,"33,60",,Prószyński i S-ka,,Szlif 
,"39,90",Ałbena Grabowska,Kryminał,"34,90",,Zwierciadło,,Ostatnia chowa klucz 
,,Simon Toyne,Kryminał,"32,00",,Wydawnictwo Albatros,,"Chłopiec, który widział "
21,"24,90",Camilla Läckberg,Kryminał,"24,99",,Czarna Owca,,Fjällbacka. Syrenka 
,"39,90",Aleksandra Marinina,Kryminał,"31,90",,Czwarta Strona,,Życie po życiu 
,"38,00",Robyn Harding,Kryminał,"30,40",,Prószyński i S-ka,,Jej piękna twarz 
96,"49,90",Eva Garcia Saenz de Urturi,Kryminał,"39,90",,Muza,,Władcy czasu 
,"39,90",Krzysztof A. Zajas,Kryminał,"31,90",,Marginesy,,Oszpicyn 
,,Michał Larek,Kryminał,"27,90",,Czwarta Strona,,Mężczyzna w białych butach 
,"36,99",Joanna Opiat-Bojarska,Kryminał,"31,99",,Czarna Owca,,Ucieczka 
42,"25,57",Iga Karst,Kryminał,"29,79",,Szara Godzina,,Zapach prawdy 
12,,Marta Matyszczak,Kryminał,"23,92",,Wydawnictwo Dolnośląskie,,Kryminał pod psem. Morderstwo w Hotelu Kattowitz 
,"36,90",Jacek Ostrowski,Kryminał,"31,00",,Skarpa Warszawska,,Paragraf 148 
,,Petr Stancik,Kryminał,"27,00",,Stara Szkoła,,Młyn Do Mumii 
17,,Hanna Greń,Kryminał,"26,90",,Replika,,Światełko w tunelu. Polowanie na Pliszkę 
10,"37,91",Krzysztof Bochus,Kryminał,"33,00",,Skarpa Warszawska,,Miasto duchów 
16,,Ryszard Ćwirlej,Kryminał,"31,90",,Muza,,Mocne uderzenie 
15,,Lisa Gardner,Kryminał,"31,50",,Sonia Draga,,Niepewność 
15,"34,00",Andrea Camilleri,Kryminał,"25,00",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Gra luster 
,"34,50",Robert Dugoni,Kryminał,"29,50",,Wydawnictwo Albatros,,Jej ostatni oddech 
13,"33,00",Olga Rudnicka,Kryminał,"26,40",,Prószyński i S-ka,,Lilith 
,"30,90",Mariusz Czubaj,Kryminał,"29,90",,Wydawnictwo Albatros,,Martwe popołudnie 
,"39,90",Aleksandra Marinina,Kryminał,"31,90","39,90",Czwarta Strona,,Motywy osobiste 
,"35,90",Anna Klejzerowicz,Kryminał,"27,90",,Edipresse Książki,,Ogród świateł 
,,Jorn Lier Horst,Kryminał,"27,90",,Smak Słowa,,Seria o komisarzu Williamie Wistingu. Poza sezonem 
,,Jorn Lier Horst,Kryminał,"27,90",,Smak Słowa,,Seria o komisarzu Williamie Wistingu. Szumowiny 
24,"39,98",Kasia Magiera,Kryminał,"34,50",,Melanż,,Echo milczenia 
,,Gillian Macmillan,Kryminał,"31,50",,Świat Książki,,Perfekcyjna dziewczyna 
,"36,90",Joanna Opiat-Bojarska,Kryminał,"29,90","36,90",Czwarta Strona,,Gra pozorów 
25,,Roberto Santiago,Kryminał,"51,90",,Muza,,Ana 
,,Joy Fielding,Kryminał,"30,99",,Świat Książki,,Zła córka 
,"29,99",Wiktor Mrok,Kryminał,"29,99",,Initium,,Mała baletnica 
,"25,57",Katarzyna Gurnard,Kryminał,"19,99","29,99",Wydawnictwo Lira,,Pani Henryka i morderstwo w pensjonacie 
,"34,99",Krzysztof Domaradzki,Kryminał,"34,99","39,99",Czarna Owca,,Trans 
44,"37,90",Antti Tuomainen,Kryminał,"37,90",,Wydawnictwo Albatros,,Najgorętsza plaża w Finlandii 
12,,Karolina Morawiecka,Kryminał,"17,06",,Wydawnictwo Lira,,"Morderca na plebanii czyli klasyczna powieść kryminalna o wdowie, zakonnicy i psie (z kulinarnym podtekstem) "
,,Lars Kepler,Kryminał,"31,92",,Wydawnictwo Dolnośląskie,,Cykl z komisarzem Jooną Linną. Hipnotyzer 
,,Ann H. Gabhart,Kryminał,"34,00",,Dreams,,Morderstwo to nie wypadek 
,"39,99",Clare Mackintosh,Kryminał,"32,00",,Prószyński i S-ka,,Nie szukaj mnie 
,"34,90",Jakub Szamałek,Kryminał,"27,90",,Muza,,Czytanie z kości 
33,,Marta Matyszczak,Kryminał,"23,92",,Wydawnictwo Dolnośląskie,,Kryminał pod psem. Wypocznij i zgiń 
,,Lars Kepler,Kryminał,"31,92",,Wydawnictwo Dolnośląskie,,Cykl z komisarzem Jooną Linną. Łowca 
,,Marta Matyszczak,Kryminał,"23,92",,Wydawnictwo Dolnośląskie,,Kryminał pod psem. Zło czai się na szczycie 
,"12,99",Darcey Bell,Kryminał,"31,50",,Świat Książki,,Zwyczajna przysługa 
,"39,80",Jonasson Ragnar,Kryminał,"28,00",,Amber,,Wyspa 
,"9,99",Sebastian Fitzek,Kryminał,"28,00",,Amber,,Odprysk 
10,"29,90",Jędrzej Pasierski,Kryminał,"27,90","34,90",Wydawnictwo Czarne,,W Imię Natury 
,"39,90",Stefan Ahnhem,Kryminał,"31,90",,Marginesy,,Osiemnaście stopni poniżej zera 
,,Jorn Lier Horst,Kryminał,"27,90",,Smak Słowa,,Seria o komisarzu Williamie Wistingu. Ślepy trop 
,"19,90",Agata Christie,Kryminał,"16,99",,Wydawnictwo Dolnośląskie,,Morderstwo w zaułku 
,"34,90",Antonio Manzini,Kryminał,"27,90",,Muza,,Żebro Adama 
10,,Iwona Banach,Kryminał,"34,95",,Wydawnictwo Dragon,,Niedaleko pada trup od denata 
10,,David Baldacci,Kryminał,"31,92",,Wydawnictwo Dolnośląskie,,Amos Decker. Miasto upadłych 
10,"39,90",Aleksandra Marinina,Kryminał,"31,90",,Czwarta Strona,,Niebezpieczna sekwencja 
,"19,90",Agata Christie,Kryminał,"16,99",,Wydawnictwo Dolnośląskie,,Zagadka Błękitnego Ekspresu 
,,John Grisham,Kryminał,"28,00",,Wydawnictwo Albatros,,Afera 
12,"39,80",Sebastian Fitzek,Kryminał,"37,80",,Amber,,Prezent 
,,Robert Harris,Kryminał,"30,50",,Wydawnictwo Albatros,,Vaterland 
18,,Hanna Greń,Kryminał,"29,90",,Replika,,W Trójkącie Beskidzkim. Cynamonowe dziewczyny 
,"34,99",Arne Dahl,Kryminał,"29,99",,Czarna Owca,,Pustkowia 
,"42,00",Dennis Lehane,Kryminał,"33,60",,Prószyński i S-ka,,Pokochać noc 
,"39,90",S.R. Masters,Kryminał,"31,00",,Burda Książki,,Nigdy się nie dowiesz 
24,,Hanna Greń,Kryminał,"29,90",,Replika,,W Trójkącie Beskidzkim. Popielate laleczki 
,"36,90",Aleksandra Rumin,Kryminał,"28,91",,Initium,,Zbrodnia po irlandzku 
,"39,99",Danya Kukafka,Kryminał,"34,99",,Czarna Owca,,Dziewczyna na karuzeli 
17,"23,86",Agnieszka Pietrzyk,Kryminał,"29,90","36,90",Czwarta Strona,,Porwanie 
,,Frode Granhus,Kryminał,"29,90",,Świat Książki,,Skrucha 
,"34,90",Susanne Jansson,Kryminał,"27,90",,Marginesy,,Torfowisko 
,,Michel Bussi,Kryminał,"31,50",,Świat Książki,,"Mówili, że jest piękna "
,"42,80",Sharon Bolton,Kryminał,"32,27",,Amber,,Mistrz ceremonii 
16,,Hanna Greń,Kryminał,"29,90",,Replika,,W Trójkącie Beskidzkim. Wilcze kobiety 
,,Gillian McAllister,Kryminał,"30,40",,Prószyński i S-ka,,Wszystko oprócz prawdy 
35,"39,90",Aleksandra Marinina,Kryminał,"31,90",,Czwarta Strona,,Harmonia zbrodni 
,,Jonas Moström,Kryminał,"29,99",,Czarna Owca,,Niebo jest zawsze wyżej 
10,"44,90",Aleksandra Marinina,Kryminał,"35,90",,Czwarta Strona,,Sprawiedliwy oprawca 
,"44,90",Stephen King,Kryminał,"31,20","39,00",Prószyński i S-ka,,Ręka mistrza 
,"37,90",Marta Guzowska,Kryminał,"31,00",,Marginesy,,Reguła nr 1 
,"38,99",Piotr Górski,Kryminał,"29,99",,HarperCollins,,Gorszy 
,"36,99",Zoje Stage,Kryminał,"31,99",,Czarna Owca,,Zła krew 
78,"49,90",Eva Garcia Saenz de Urturi,Kryminał,"39,90",,Muza,,Rytuały wody 
10,"37,89",Jacek Ostrowski,Kryminał,"32,00",,Skarpa Warszawska,,Czarny Wdowiec 
,,Tomasz Duszyński,Kryminał,"31,57",,Sine Qua Non,,Glatz. Tomasz Duszyński 
10,,David Baldacci,Kryminał,"31,92",,Wydawnictwo Dolnośląskie,,Amos Decker. Dylemat 
309,,Hanna Greń,Kryminał,"31,90",,Czwarta Strona,,Więzy krwi 
12,,Arthur Conan Doyle,Kryminał,"36,00",,Zysk i S-ka,,Sherlock Holmes Tom 1 
,,Agata Christie,Kryminał,"16,99",,Wydawnictwo Dolnośląskie,,Wigilia Wszystkich Świętych 
16,,Hanna Greń,Kryminał,"29,90",,Replika,,W Trójkącie Beskidzkim. Otulone ciemnością 
90,,Iga Karst,Kryminał,"29,90",,Szara Godzina,,Afrykański klucz 
10,,Małgorzata J. Kursa,Kryminał,"17,06",,Wydawnictwo Lira,,Malwina i Eliza na tropie. Szczęśliwa nieboszczka 
,,Malin Persson-Giolito,Kryminał,"34,99",,Czarna Owca,,Ruchome piaski 
,"38,00",Daniel Petr,Kryminał,"32,00",,Wydawnictwo Afera,,Siostra Śmierć 
,"9,99",Jonasson Ragnar,Kryminał,"25,44",,Amber,,Milczenie lodu 
,"39,90",Vera Eikon,Kryminał,"29,90",,Filia,,Przedpiekle 
,,Dolores Redondo,Kryminał,,,Wydawnictwo Kobiece,,Dam ci to wszystko 
10,,David Baldacci,Kryminał,"31,92",,Wydawnictwo Dolnośląskie,,John Puller. Dzień zero 
,"39,99",Christie Daugherty,Kryminał,"34,99",,Czarna Owca,,Echo morderstwa 
,,Lars Kepler,Kryminał,"31,92",,Wydawnictwo Dolnośląskie,,Cykl z komisarzem Jooną Linną. Łazarz 
,"39,90",Stefan Ahnhem,Kryminał,"31,91",,Marginesy,,Motyw X 
15,,Agata Christie,Kryminał,"16,99",,Wydawnictwo Dolnośląskie,,Morderstwo na plebanii 
,"37,99",Iva Prochazkova,Kryminał,"32,00",,Wydawnictwo Afera,,Roznegliżowane 
,,Luca Veste,Kryminał,"29,90",,Filia,,Złodziej kości 
23,"39,90",J. D. Robb,Kryminał,"27,90",,Edipresse Książki,,Śmierć i ryzyko 
202,,Robert Małecki,Kryminał,"31,90",,Czwarta Strona,,Stulecie kryminału 
13,,Agata Christie,Kryminał,"15,99",,Wydawnictwo Dolnośląskie,,Czarna kawa 
,"39,90",Elisabeth Herrmann,Kryminał,"31,90",,Prószyński i S-ka,,Opiekunka do dzieci 
10,"37,90",Żmiejewska Ida,Kryminał,"33,00",,Skarpa Warszawska,,Warszawianka 
,,Karin Wahlberg,Kryminał,"27,90",,Świat Książki,,Ostatni dyżur 
11,"19,99",Agata Christie,Kryminał,"16,99",,Wydawnictwo Dolnośląskie,,Tajemnicza historia w Styles 
,"39,99",Jane Harper,Kryminał,"34,99",,Czarna Owca,,Siła natury 
,"34,00",Nele Neuhaus,Kryminał,"34,00",,Media Rodzina,,Śnieżka musi umrzeć 
,,Przemysław Żarski,Kryminał,"31,90",,Akurat,,Umwelt 
,,Sonya Cobb,Kryminał,"29,00",,Wydawnictwo Albatros,,W sieci pragnień 
15,"29,95",Marek Stelar,Kryminał,"23,81",,Videograf,,Blask 
,"25,57",Katarzyna Gurnard,Kryminał,"17,06","29,99",Wydawnictwo Lira,,Pani Henryka i morderstwo w autokarze 
,,Piotr Rogoża,Kryminał,"27,91",,Marginesy,,"Niszcz, powiedziała "
,,JP Delaney,Kryminał,"29,79",,Biblioteka Akustyczna,,Lokatorka 
,,John Grisham,Kryminał,"32,50",,Wydawnictwo Albatros,,Adept 
,,M. L. Longworth,Kryminał,"27,90",,Smak Słowa,,Verlaque i Bonnet na tropie. Morderstwo przy rue Dumas 
10,,Michael Hjorth,Kryminał,"34,99",,Czarna Owca,,Sebastian Bergman. Uczeń 
15,"25,57",Wojciech Dutka,Kryminał,"25,60","39,99",Wydawnictwo Lira,,Kurier z Toledo 
,"39,90",Aleksandra Marinina,Kryminał,"31,90","39,90",Czwarta Strona,,Egzekucja w dobrej wierze 
,"39,80",Bonnie Macbird,Kryminał,"29,70",,Amber,,Sherlock Holmes i sztuka we krwi 
19,,Marek Stelar,Kryminał,"16,14",,Videograf,,Rykoszet 
,"36,90",Sarah Epstein,Kryminał,"22,11",,Zielona Sowa,,Fobia 
,,Carlos Montero,Kryminał,"34,99",,Czarna Owca,,"Bałagan, jaki zostawisz "
14,"38,90",Redmerski J.A.,Kryminał,"29,99",,Wydawnictwo NieZwykłe,,Łabędź i Szakal 
,"36,99",Alex Kava,Kryminał,"24,99",,HarperCollins,,Ściśle tajne 
,,Lilja Sigurðardóttir,Kryminał,"24,90",,Wydawnictwo Kobiece,,Pułapka 
,,Marta Guzowska,Kryminał,"31,00",,Marginesy,,Ślepy archeolog 
,"37,99",Iva Prochazkova,Kryminał,"32,00",,Wydawnictwo Afera,,Mężczyzna na dnie 
13,,Wojciech Wójcik,Kryminał,"32,00",,Zysk i S-ka,,Miałeś tam nie wracać 
,,Jungstedt,Kryminał,"19,90",,Bellona,,Niewypowiedziany 
17,"39,90",Grzegorz Kalinowski,Kryminał,"38,00",,Skarpa Warszawska,,Załoga 
,"39,80",Jonasson Ragnar,Kryminał,"29,70",,Amber,,Ciemność 
,,Ben H. Winters,Kryminał,"34,90",,Wydawnictwo RM ,,Ostatni policjant 
,"36,90",Marcel Woźniak,Kryminał,"29,90",,Czwarta Strona,,Powtórka 
,"36,90",Małgorzata Falkowska,Kryminał,"26,90",,Wydawnictwo Kobiece,,Nagranie 
,"31,00",Peter Robinson,Kryminał,"32,00","38,00",Sonia Draga,,Kiedy ucichnie muzyka 
,"44,90",Lars Kepler,Kryminał,"38,00",,Wydawnictwo Czarne,,Stalker 
,"39,90",Aleksandra Marinina,Kryminał,"31,90",,Czwarta Strona,,Sztuka śmierci 
,"39,90",Olga Sawicka,Kryminał,"31,00",,Burda Książki,,Bestia 
,,Joanna Opiat-Bojarska,Kryminał,"29,90",,Czwarta Strona,,"To koniec, Anno "
,"38,99",Piotr Górski,Kryminał,"29,99",,HarperCollins,,Krewni 
,"29,99",Agnieszka Sudomir,Kryminał,"24,99","34,99",Genius Creations,,Faza REM 
,,Robert Ostaszewski,Kryminał,"22,69",,Świat Książki,,Zabij ich wszystkich 
,,Flint Sarah,Kryminał,"29,70",,Amber,,"Kłamca, kłamca "
,"39,90",Magdalena Knedler,Kryminał,"31,90",,Czwarta Strona,,Nic oprócz milczenia 
,,Jo Nesbo,Kryminał,"32,00",,Wydawnictwo Dolnośląskie,,Syn 
,,Ramona Fransson,Kryminał,"31,50",,Świat Książki,,Kosztowna miłość 
,,Daria Orlicz,Kryminał,"29,99",,HarperCollins,,Diabelski młyn 
14,"34,90",David Baldacci,Kryminał,"28,00",,Wydawnictwo Dolnośląskie,,Amos Decker. W pułapce pamięci 
,,Michael Hjorth,Kryminał,"34,99",,Czarna Owca,,Sebastian Bergman. Oblany test 
,,Antonio Manzini,Kryminał,"30,30",,Muza,,Zła pora roku 
,"36,90",Małgorzata Łatka,Kryminał,"29,90",,Czwarta Strona,,Matnia 
,"39,80",Victoria Jenkins,Kryminał,"28,00",,Amber,,Niczyje dziecko 
,,Michael Connelly,Kryminał,"29,90",,Wydawnictwo Albatros,,Upadek 
13,"39,80",Jonasson Ragnar,Kryminał,"37,80",,Amber,,Mgła 
,,Gaja Grzegorzewska,Kryminał,"28,00",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Żniwiarz 
,"39,99",Jane Harper,Kryminał,"34,99",,Czarna Owca,,Stracony 
,,Andreas Föhr,Kryminał,"29,90",,Filia,,Czarny szlak 
,"34,90",Joy Fielding,Kryminał,"29,90",,Świat Książki,,Zawsze ktoś patrzy 
,,Anna Kańtoch,Kryminał,"29,00",,Powergraph,,Niepełnia 
,"29,95",Wojciech Szlęzak,Kryminał,"26,99","36,99",Wydawnictwo Lira,,Schronisko dla ludzi 
,,Mari Jungstedt,Kryminał,"29,00",,Bellona,,Zawiedzione nadzieje 
,"34,99",Phoebe Locke,Kryminał,"29,99",,Czarna Owca,,Człowiek z Lasu 
,"34,99",Aimee Molloy,Kryminał,"29,99",,Czarna Owca,,Idealna matka 
,,Sharon Bolton,Kryminał,"33,98",,Amber,,Krwawe żniwa 
,,Joy Fielding,Kryminał,"27,90",,Świat Książki,,Nie ma jej 
16,"14,90",Ryszard Ćwirlej,Kryminał,"31,90",,Muza,,Błyskawiczna wypłata 
,"34,90",Lisa Harris,Kryminał,"25,53",,Dreams,,Zaginiona 
,,Jungstedt,Kryminał,"19,90",,Bellona,,Słodkie lato 
15,"14,90",Ryszard Ćwirlej,Kryminał,"31,90",,Muza,,Śmiertelnie poważna sprawa 
,"29,99",Nienacki Zbigniew,Kryminał,"29,99","33,90",Liber Novus,,Laseczka i tajemnica 
16,,David Baldacci,Kryminał,"31,92",,Wydawnictwo Dolnośląskie,,John Puller. Towar 
,,Agnieszka Lingas-Łoniewska,Kryminał,"27,99",,Novae Res,,Zbrodnie pozamałżeńskie 
11,"19,90",Agata Christie,Kryminał,"15,99",,Wydawnictwo Dolnośląskie,,ABC 
46,,Agnieszka Płoszaj,Kryminał,"39,00",,Novae Res,,Bigamista 
,"9,99",Sharon Bolton,Kryminał,"29,70",,Amber,,Stokrotka w kajdanach 
12,,Marek Stelar,Kryminał,"21,25",,Videograf,,Cień 
,,James Patterson,Kryminał,"30,50",,Wydawnictwo Albatros,,Delikwentki 
,,Karin Slaughter,Kryminał,"14,99",,HarperCollins,,Ostatnie tchnienie 
,"34,90",Anna Fryczkowska,Kryminał,"24,00",,Burda Książki,,Sześć kobiet w śniegu (nie licząc suki) 
,"29,90",Gaja Grzegorzewska,Kryminał,"29,90",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Kamienna noc 
,,Agata Christie,Kryminał,"16,99",,Wydawnictwo Dolnośląskie,,Noc i ciemność 
27,,Camilla Läckberg,Kryminał,"29,99",,Czarna Owca,,Fjällbacka. Pogromca lwów (wyd. 2) 
14,,Krzysztof Bochus,Kryminał,"31,90",,Muza,,Martwy błękit 
,,Michel Bussi,Kryminał,"29,90",,Świat Książki,,Nigdy nie zapomnieć 
,"39,90",Igor Brejdygant,Kryminał,"31,90",,Marginesy,,Paradoks 
,,Lars Kepler,Kryminał,"31,92",,Wydawnictwo Dolnośląskie,,Cykl z komisarzem Jooną Linną. Kontrakt Paganiniego 
,"38,99",Daria Orlicz,Kryminał,"29,99",,HarperCollins,,Cudze grzechy 
13,"34,99",Marcin Faliński,Kryminał,"34,99",,Czarna Owca,,Operacja Rafael 
,"36,90",Marcel Woźniak,Kryminał,"29,90",,Czwarta Strona,,Otchłań 
,"37,99",James Rollins,Kryminał,"32,30",,Wydawnictwo Albatros,,Siódma Plaga 
,,Marcin Ciszewski,Kryminał,"34,90",,Wydawnictwo Warbook,,Krüger I. Szakal 
,,Lars Kepler,Kryminał,"29,90",,Wydawnictwo Czarne,,Piaskun 
,,Charlaine Harris,Kryminał,"30,90",,Replika,,Aurora Teagarden. Słodkich snów 
17,,Marta Obuch,Kryminał,"16,22",,Sol,,"Miłość, szkielet i spaghetti "
,,Jungstedt,Kryminał,"19,90",,Bellona,,Podwójna cisza 
,"39,90",Aleksandra Marinina,Kryminał,"31,89",,Czwarta Strona,,Wieczny odpoczynek 
,"36,00",Magdalena Kuydowicz,Kryminał,"28,80",,Prószyński i S-ka,,Stało się 
,"36,99",S. K. Tremayne,Kryminał,"31,99",,Czarna Owca,,Dziecko ognia 
,,Mary Torjussen,Kryminał,"29,70",,Amber,,"Dziewczyna, którą byłam "
,"38,99",Daria Orlicz,Kryminał,"29,99",,HarperCollins,,Martwe dusze 
,"25,57",Katarzyna Gurnard,Kryminał,"25,60","29,99",Wydawnictwo Lira,,Wioletka na tropie zbrodni 
,,Magdalena Knedler,Kryminał,"31,90",,Wydawnictwo Poznańskie,,Nic oprócz śmierci 
